id,order number,probe,network_status,expense_type,children_under_4,children_under_12,children_under_18,children_under_26,employee_type,distance_dm_home_to_employer_hq,travel_location_known,owns_rents,no_of_medical_visits_previous_year,percent_family_members_with_chronic_condition,percent_family_members_that_play_sports,val1,val2,val3,val4,action
probe_8834_ef1bde08-a561-4321-bcd6-ca433bf4b26e,8834,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4,4,3,2,Hourly,2246,No,Owns,62,60,83,6450,4000,1500,1000,1500
probe_11208_08ae45b3-64b0-4aa2-b8cc-a041c3133d52,11208,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,0,1,1,1,Salaried,3990,No,Rents,6,1,2,20,15,10,10,10
probe_195_2f0092d1-e01b-4690-8a30-cd8395c8f3ae,195,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,4,4,3,Bonus,3085,No,Rents,45,54,88,200,100,10,0,100
probe_10833_55f4bbe8-1f7e-4e71-9b24-28d8f24d458b,10833,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,2,3,1,1,Hourly,4350,No,Rents,19,36,62,80,90,95,100,100
probe_7145_115f5ac6-a6b2-4f6f-8d30-09dbec2ce7d6,7145,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,1,1,Bonus,1440,Yes,Owns,24,49,59,120,100,60,0,60
probe_11863_9a4a6f12-4de9-42c7-8bbf-85299c67e263,11863,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,3,3,3,4,Salaried,1210,No,Rents,62,54,88,120,100,60,0,0
probe_1066_94baaaa4-4f32-4a88-a615-d09c7559dd13,1066,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,1,1,2,1,Salaried,1214,No,Owns,17,40,57,200,40,25,0,40
probe_6954_a53a2607-6144-4d1f-b6d7-8b41d34778b8,6954,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,1,0,0,Hourly,3429,No,Rents,8,8,6,75,50,30,0,50
probe_1592_09051f41-2ded-4152-994a-f3a1d4b0de05,1592,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,0,1,1,Bonus,1962,No,Rents,0,7,9,200,100,10,0,200
probe_2999_56c4dfd7-6cc5-4d68-8dec-9df26080529c,2999,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,2,1,1,Hourly,4470,Yes,Owns,16,35,73,1600,600,200,0,600
probe_9912_e00c437f-0179-45c8-a102-7ac52efb55ce,9912,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,2,4,4,4,Salaried,3990,No,Rents,53,53,77,20,15,10,10,10
probe_6169_280b7308-9943-417b-9558-f157de7f47ca,6169,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Salaried,4259,Yes,Rents,1,8,6,80,90,95,100,90
probe_9246_22f20c72-9012-45d9-b578-062f9fa245cc,9246,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,1,Hourly,2879,Yes,Rents,16,14,30,50,70,70,80,70
probe_11462_b6bedbfd-9b85-493e-8901-9863d19dddc1,11462,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,2,1,1,1,Salaried,2852,Yes,Rents,18,36,56,6450,4000,2000,1500,1500
probe_8098_c3898eaa-5068-405d-9cab-a8fa3097fb0c,8098,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,1,0,1,Salaried,3601,No,Owns,1,4,3,6450,4000,1500,1000,4000
probe_10341_043d45c0-296e-4337-8173-dcf64bafdf4a,10341,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,4,3,4,4,Bonus,2742,No,Owns,64,75,77,75,50,30,0,0
probe_257_bc222a52-6f57-46be-bdb3-bc65d8442b18,257,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,1,1,1,Bonus,1006,No,Owns,27,35,73,1600,600,200,0,600
probe_4400_749a6a46-5f89-452e-bef7-668a4aded394,4400,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,0,0,0,Salaried,153,Yes,Owns,0,4,5,200,40,25,0,200
probe_8558_5fcd9717-89bf-4b8a-8b0f-21aeeba887bc,8558,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,0,0,Hourly,4350,No,Rents,2,5,12,6450,4000,2000,1500,4000
probe_11809_99298d63-6491-415b-94ae-f3e5e125ae6b,11809,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,1,1,1,1,Bonus,2363,Yes,Rents,29,36,56,80,40,20,15,15
probe_8285_43bcc108-1ccf-4cc9-9a61-7395d06d197d,8285,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,2,2,Hourly,2665,No,Rents,41,58,79,1600,600,200,0,200
probe_9066_35cd7bf0-7a37-4448-9202-1474839361c3,9066,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,4,4,3,4,Salaried,3601,No,Owns,38,60,78,200,40,25,0,0
probe_7205_51ab7d37-f503-476f-bfca-1d9585a46b73,7205,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,0,1,0,Salaried,1214,No,Owns,6,17,32,200,40,25,0,40
probe_7583_f5b15317-4262-435f-b37c-39b6945f05de,7583,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,4,3,2,Hourly,3337,No,Rents,39,72,79,50,60,70,80,70
probe_8579_c7ecc13f-2d3a-479c-a6ef-9e50308a089e,8579,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,0,1,1,Hourly,2879,Yes,Rents,16,14,30,80,40,20,15,40
probe_1867_7a00340b-7425-4762-a28c-9502a60c4a98,1867,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,3,1,1,Hourly,1178,No,Owns,15,24,64,1600,600,200,0,600
probe_2624_1e95d0ff-175f-40e7-b069-c3a7875da5a9,2624,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,4,3,3,4,Hourly,874,No,Owns,63,68,84,50,70,70,80,70
probe_10963_135c2f50-8426-4f79-8fe7-adb74eb85803,10963,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,0,2,0,Salaried,1366,No,Owns,14,15,31,200,100,10,0,10
probe_8077_dbe29b69-5a08-4e08-b192-a8ce39e7cee3,8077,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,1,0,Hourly,3252,Yes,Owns,4,1,9,50,70,80,100,70
probe_7349_00c572ad-d480-4753-883f-f75f8332b368,7349,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,2,3,2,Bonus,3085,No,Rents,23,24,64,50,60,70,80,70
probe_11444_6c75d010-f948-4783-82be-957184221777,11444,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,1,3,Bonus,4623,Yes,Owns,19,48,52,50,60,70,80,80
probe_328_0589a210-94d5-4e93-89a8-25858e32b418,328,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,1,0,2,Salaried,1125,Yes,Rents,6,12,28,80,40,20,15,80
probe_5951_7d27b868-3a83-4127-8b47-7778c26e3e03,5951,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,0,2,0,1,Hourly,1596,Yes,Owns,11,13,27,1600,600,200,0,600
probe_8144_4febffcf-1f07-4e75-b4f7-874c58364c6c,8144,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,2,2,1,Salaried,3954,No,Owns,6,12,28,200,40,25,0,40
probe_6081_ab2a3c2d-f37d-4386-aabe-950fe83d3099,6081,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,1,2,Hourly,2954,Yes,Owns,39,40,57,50,70,70,80,70
probe_2121_578cc70e-3966-4ef5-affc-d34452279cd1,2121,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,2,1,1,Bonus,4493,Yes,Owns,18,14,29,6450,4000,1500,1000,6450
probe_1231_e7668bd3-9c9e-4aa4-8233-8eaee7695077,1231,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,0,0,0,Bonus,3409,Yes,Rents,6,3,4,80,90,95,100,80
probe_1032_c818e699-d470-4941-825a-96147562c142,1032,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,1,0,Salaried,4592,Yes,Rents,9,7,9,6450,4000,2000,1500,6450
probe_8461_a4715778-be71-40a8-ae1e-2749215919d2,8461,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,2,Bonus,4027,Yes,Rents,8,14,29,200,100,10,0,100
probe_7110_071eca33-7e65-4c1a-a354-f1bf7a79be96,7110,DEDUCTIBLE,IN-NETWORK,COST IN $,1,1,0,1,Salaried,3601,No,Owns,1,4,3,1600,600,200,0,600
probe_6879_2f0500ba-d7a5-45b9-b3a8-6a1348283eec,6879,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,4,4,4,3,Salaried,83,Yes,Owns,40,75,77,75,50,30,0,30
probe_10669_05323e50-fda1-4645-8b6c-4e2daeed8d10,10669,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,1,1,3,Salaried,2062,No,Rents,20,47,55,6450,4000,1500,1000,1000
probe_3664_037ab957-6758-4e88-9a20-98aa557604f6,3664,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,0,1,0,Salaried,2175,No,Owns,8,10,8,80,40,20,15,80
probe_4161_86b40541-2634-4441-9eb5-9df2c91089f9,4161,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,0,1,Salaried,2062,No,Rents,2,9,4,6450,4000,1500,1000,6450
probe_1418_f7092d74-4816-4162-998c-47f8a1fa9bf0,1418,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,3,4,3,4,Salaried,4259,Yes,Rents,37,70,81,6450,4000,1500,1000,4000
probe_9371_8515d613-ab1c-4770-aead-f4af4060b4bf,9371,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,3,3,Bonus,1962,No,Rents,15,41,60,200,100,10,0,0
probe_9359_9540359c-bb66-41b1-8fa6-b77a29681c68,9359,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,1,0,0,1,Bonus,2742,No,Owns,10,10,2,1600,600,200,0,200
probe_6218_b67ea66c-3068-49c9-8a94-ac78fec3358a,6218,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,2,1,1,Bonus,1139,No,Owns,29,38,56,75,50,30,0,30
probe_7505_1f75743a-c2ae-4c83-b81a-ce5b5ccceb61,7505,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,1,1,0,Bonus,3085,No,Rents,3,1,13,200,100,10,0,100
probe_6012_72c569e5-1f5b-4d13-86af-3bac7b0fa3e9,6012,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,3,1,2,Bonus,2294,Yes,Owns,25,47,55,200,100,10,0,10
probe_292_2a3aa4e9-a8c1-4afa-b028-429bbbee74bc,292,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,4,4,4,4,Bonus,2793,Yes,Owns,63,73,76,50,70,70,80,70
probe_11461_ef079169-8f79-4576-9474-2303e555a701,11461,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,2,Bonus,4027,Yes,Rents,8,14,29,200,100,10,0,10
probe_7305_471d6627-c64b-48f9-aaaf-7f90cdba7a5f,7305,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,2,2,4,3,Bonus,1248,Yes,Rents,39,74,85,200,40,25,0,25
probe_10554_347cbc9b-38a1-427b-99a6-045310930304,10554,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,3,4,4,3,Bonus,3085,No,Rents,45,54,88,6450,4000,2000,1500,1500
probe_6272_c9bdccbe-e3af-454b-849b-7cbe045d3fec,6272,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,3,2,1,3,Salaried,1125,Yes,Rents,18,23,53,200,100,10,0,10
probe_9617_9c7022e1-0924-4428-84e4-88b6867ba20b,9617,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,1214,No,Owns,6,17,32,50,70,70,80,70
probe_11958_e63d1c3a-3b27-48ee-b2e8-ef177d733330,11958,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,3,1,3,1,Hourly,1593,No,Owns,16,25,52,120,100,60,0,0
probe_4753_9d6f9c04-7170-43b3-998b-17ddc658a9c8,4753,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,4,3,3,4,Salaried,4138,No,Owns,62,55,76,75,50,30,0,30
probe_3554_1f861b6f-42d9-49d5-ab0c-a924b05b8778,3554,URGENT CARE CENTER,OUT-OF-NETWORK,PERCENT PLAN PAYS,1,1,2,2,Bonus,1962,No,Rents,5,17,35,50,70,80,100,70
probe_4855_9236ed09-9fac-4a77-a596-60319bcb413f,4855,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,1,1,0,Bonus,458,No,Rents,10,18,32,50,60,70,80,60
probe_4875_bf549531-0a41-4345-a54b-fe63797acde9,4875,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,4,2,3,Hourly,176,Yes,Rents,45,70,81,50,70,70,80,70
probe_1064_7ad724f1-d983-4879-a40e-ab6e886cddba,1064,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,0,0,Salaried,792,No,Owns,5,1,9,200,100,10,0,200
probe_7713_6bece40c-f9dc-457a-b3ac-6c4425bca042,7713,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,3,1,1,Hourly,1178,No,Owns,15,24,64,50,60,70,80,70
probe_3263_0bc40be7-45c9-4304-905e-b81d1d699bd3,3263,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,2,2,0,Hourly,170,No,Rents,16,14,34,6450,4000,1500,1000,4000
probe_1463_79113271-024e-4b60-ad1f-9e4dbb4ea4a3,1463,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,1,0,Hourly,152,Yes,Owns,8,6,13,6450,4000,1500,1000,6450
probe_11937_1bbe4baf-a043-49a2-99c5-c728641cd405,11937,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,3,4,3,Salaried,1622,Yes,Rents,42,55,84,20,15,10,10,10
probe_1409_84b9bfdc-d5b0-455e-a0ec-41e2c0df0391,1409,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,0,0,0,Bonus,4271,No,Rents,3,5,12,6450,4000,1500,1000,6450
probe_7653_b2bc5db5-3a00-48db-b391-51b4a0fdcad6,7653,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,1,1,1,1,Salaried,1210,No,Rents,17,12,39,80,90,95,100,90
probe_260_756d5268-2925-48d4-a850-63857e81e3a1,260,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,2,0,0,Hourly,4350,No,Rents,7,16,37,6450,4000,1500,1000,6450
probe_9454_cd5ddbb2-1434-4590-8bf9-fd06c4f56eb7,9454,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,0,0,0,Bonus,3757,No,Rents,1,2,0,50,70,70,80,70
probe_11419_1452469c-bb06-4808-ba50-b82947683504,11419,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,0,2,0,1,Hourly,176,Yes,Rents,9,18,32,6450,4000,1500,1000,1500
probe_8796_08065b9b-dc76-4967-96d6-f0fe4ecb4756,8796,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,3,3,2,2,Bonus,2404,Yes,Owns,27,31,59,80,90,95,100,95
probe_492_9cdd2bf0-3fa5-4e7d-ab7a-9b3e30c82481,492,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,3,3,3,2,Salaried,153,Yes,Owns,36,61,80,1600,600,200,0,600
probe_6097_bec6119a-7ba2-448b-99b5-96582a1bdfcd,6097,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4,4,4,2,Bonus,3149,No,Owns,37,58,79,6450,4000,2000,1500,2000
probe_7155_1a2f2722-74ac-4a74-b724-4eee939e6f8f,7155,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,3,4,2,3,Hourly,4519,Yes,Owns,48,75,77,200,40,25,0,25
probe_982_5760aeda-660f-4667-9d27-4d9b6c4639de,982,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,2,1,3,1,Hourly,3681,Yes,Owns,17,25,52,75,50,30,0,50
probe_1187_99cec29f-66dd-4a6e-8929-3a700ab0e314,1187,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,1,3,3,2,Salaried,3954,No,Owns,17,23,53,50,70,70,80,70
probe_10330_6ffffe3c-b71b-4b8c-84fe-a06ca0e50b9d,10330,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,4,4,2,4,Bonus,4623,Yes,Owns,40,73,76,200,100,10,0,0
probe_5633_10ba0385-7a8b-470a-a8ca-624ae83e1eea,5633,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,4,3,4,4,Salaried,4038,Yes,Rents,51,64,87,80,90,95,100,95
probe_11076_0dc4124b-8473-49b9-b699-472d208b2918,11076,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,2,3,4,3,Hourly,2563,Yes,Rents,59,56,100,100,50,30,10,10
probe_1055_0c55ac51-1775-4065-8e03-7eb969d57fb4,1055,SPECIALIST OFFICE VISIT,IN-NETWORK,CO-PAY IN $,0,0,0,1,Bonus,4271,No,Rents,9,16,37,200,40,25,0,200
probe_5096_dd5832d8-033d-48e3-b6e6-7be7ba3387c3,5096,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,3,4,2,3,Hourly,4519,Yes,Owns,48,75,77,100,50,30,10,30
probe_10471_c268b6ef-55e9-4a5e-9bce-3f6a474dc061,10471,DEDUCTIBLE,TIER 1 NETWORK,COST IN $,2,1,3,1,Hourly,3681,Yes,Owns,17,25,52,1600,600,200,0,0
probe_1532_246d065d-82cb-4125-997b-196cea6ebdd0,1532,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,1,1,Bonus,2804,No,Owns,26,20,55,50,70,70,80,70
probe_385_72dca2d5-c3b2-40ac-9968-90360fe6a4bd,385,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,1,1,1,Bonus,2363,Yes,Rents,29,36,56,6450,4000,1500,1000,4000
probe_10435_aa7abe10-10e3-4fed-b899-803b32c58d55,10435,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,2,3,3,4,Salaried,2062,No,Rents,40,72,79,80,40,20,15,15
probe_2229_e869e7a7-a161-403c-b8b0-931f24239810,2229,MAIL ORDER (UP TO A 90-DAY SUPPLY),,CO-PAY IN $,1,1,3,3,Salaried,1235,Yes,Rents,32,31,59,100,50,30,10,50
probe_8968_bf5d2119-9015-4d00-a542-4cca8140846b,8968,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,1,2,0,Salaried,4539,No,Owns,10,20,34,6450,4000,1500,1000,4000
probe_7379_eb17ccee-4e2d-4d9e-befc-c636fc3f2233,7379,OUTPATIENT SERVICES (SURGERY),OUT-OF-NETWORK,PERCENT PLAN PAYS,3,3,2,4,Bonus,4271,No,Rents,43,64,87,50,70,70,80,70
probe_1942_55ef69c3-05a0-4d31-9e49-0a30d0fa7e8c,1942,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,1,3,2,Bonus,3179,No,Rents,21,26,51,6450,4000,1500,1000,4000
probe_6449_6931f306-dbc7-4d1c-a528-bd217eae5ac2,6449,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,1,1,Bonus,1972,Yes,Owns,38,31,55,75,50,30,0,30
probe_6606_94f36880-9f2d-4d1a-b5d6-a3be0c9b0451,6606,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,4,2,4,3,Bonus,1856,Yes,Rents,55,51,79,50,60,70,80,70
probe_459_88cde432-a1a8-4676-ae3e-f9430e2fbae6,459,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,1,1,Salaried,2175,No,Owns,16,20,34,6450,4000,2000,1500,6450
probe_7991_d7d9d1ac-017e-4dec-a194-0932204d2de9,7991,PRIMARY CARE PHYSICIAN (PCP) ,IN-NETWORK,CO-PAY IN $,0,1,0,1,Salaried,4259,Yes,Rents,1,8,6,80,40,20,15,40
probe_4326_5015ff09-65b8-4590-add0-75b8e2ed167e,4326,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,1,1,2,3,Hourly,1155,No,Rents,16,49,59,200,100,10,0,100
probe_6495_f71ff16e-dac9-4891-8932-ecc61d6a790a,6495,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,0,1,2,1,Bonus,2810,Yes,Owns,15,20,35,120,100,60,0,100
probe_4412_0369f3bd-08a9-4eb6-a8c4-94731dfceec5,4412,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,2,2,2,3,Hourly,3289,No,Rents,59,54,88,200,100,10,0,10
probe_9402_b57b2008-57c0-411c-9a40-aafdd64f6d6d,9402,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,1,Salaried,1235,Yes,Rents,7,4,8,200,100,10,0,10
probe_3022_7a934af0-0c56-4433-86b8-fa4569a1e644,3022,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,2,3,2,Bonus,2810,Yes,Owns,35,49,60,20,15,10,10,15
probe_2273_d9434eff-bd22-4f05-8a63-d8b8d263a48b,2273,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,0,2,0,1,Hourly,3429,No,Rents,15,18,32,75,50,30,0,75
probe_775_017e6ea0-be11-4198-b946-dd989a9edd3f,775,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,4,4,4,4,Salaried,3664,No,Owns,39,65,88,6450,4000,1500,1000,4000
probe_3076_feafd5cf-6d0b-4716-8c8e-3fa7cfe85cd4,3076,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,1,1,1,2,Hourly,3289,No,Rents,35,24,64,6450,4000,2000,1500,4000
probe_1651_b38f904d-a7ed-40fc-854d-9f6350849c7b,1651,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,3,2,1,3,Salaried,4377,No,Rents,24,48,52,50,60,70,80,60
probe_6305_2af6d62a-067e-4454-95da-63e4c01f06cb,6305,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,1,1,1,2,Hourly,3289,No,Rents,35,24,64,20,15,10,10,10
probe_11290_07eb43fb-cbf2-473b-930b-fb0d5ebf7543,11290,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,0,1,Bonus,381,No,Owns,2,6,13,1600,600,200,0,200
probe_1245_83013d07-098d-4647-a07d-da4e572ec248,1245,DEDUCTIBLE,IN-NETWORK,COST IN $,1,1,0,0,Hourly,1178,No,Owns,0,1,13,1600,600,200,0,1600
probe_9441_a6860679-8f3b-44af-ab31-5d17042c9b15,9441,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,0,0,Bonus,2909,Yes,Rents,9,14,30,1600,600,200,0,200
probe_7143_c5558854-d35e-4858-8bd5-19860057f6ee,7143,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,2,2,3,2,Bonus,1006,No,Owns,50,63,98,6450,4000,1500,1000,1500
probe_9282_1849f4c5-0852-4853-b478-d29959610b8a,9282,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,0,0,0,1,Bonus,861,No,Owns,8,2,25,6450,4000,2000,1500,2000
probe_11149_02dadefe-c2eb-4631-bc55-6b65c507ecd5,11149,SPECIALIST OFFICE VISIT,TIER 1 NETWORK,CO-PAY IN $,0,0,1,0,Salaried,1622,Yes,Rents,2,1,9,200,100,10,0,10
probe_4252_52a21672-fb25-4adc-9c09-06b3af80a7b0,4252,OUT-OF-POCKET MAXIMUM,TIER 1 NETWORK,MAXIMUM COST,1,0,0,0,Hourly,4826,No,Owns,4,5,23,6450,4000,1500,1000,6450
probe_8075_f220b10f-c1c4-4340-baae-d059c3ccfc85,8075,TELE-MEDICINE,IN-NETWORK,CO-PAY IN $,2,1,0,2,Salaried,1125,Yes,Rents,6,12,28,120,100,60,0,100
probe_10548_825ae3fe-3b75-48c8-aef8-69343b030e25,10548,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,2,2,1,1,Salaried,792,No,Owns,28,24,60,50,60,70,80,80
probe_639_be0198ba-635a-4d39-8b62-ec350d8aefa7,639,SPECIALIST OFFICE VISIT,OUT-OF-NETWORK,PERCENT PLAN PAYS,0,0,1,0,Salaried,1214,No,Owns,6,17,32,50,60,70,80,50
probe_3064_16548def-f247-4981-b9ff-e62e83e5f872,3064,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,1,1,1,1,Bonus,2909,Yes,Rents,23,31,55,75,50,30,0,50
probe_9715_af26ed32-de32-4b73-ad26-a7787ca3cd66,9715,DEDUCTIBLE,IN-NETWORK,COST IN $,0,0,0,1,Bonus,4027,Yes,Rents,3,4,3,1600,600,200,0,200
probe_10056_be1c77c7-0596-4450-bd21-d6ca611920c2,10056,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,3,3,3,2,Salaried,153,Yes,Owns,36,61,80,75,50,30,0,0
probe_6125_2b858913-dda3-4b99-bc5d-00a2cab1d4c5,6125,OUTPATIENT SERVICES (SURGERY),IN-NETWORK,PERCENT PLAN PAYS,0,1,0,1,Salaried,4555,No,Rents,2,1,9,80,90,95,100,90
probe_1989_c175d19d-80ff-4cc9-b7d4-1f50a26325c3,1989,OUT-OF-POCKET MAXIMUM,IN-NETWORK,MAXIMUM COST,4,2,4,2,Bonus,4695,No,Owns,35,65,80,6450,4000,2000,1500,4000
probe_2563_dd7f7534-ffd7-4664-bebe-f7af7603bca5,2563,RETAIL PHARMACY (UP TO A 30-DAY SUPPLY),GENERIC,CO-PAY IN $,3,3,2,2,Bonus,489,No,Rents,45,51,79,20,15,10,10,15
probe_2664_6cdf3a6c-9872-49b9-b29b-cab94f952298,2664,URGENT CARE CENTER,IN-NETWORK,CO-PAY IN $,4,4,3,2,Salaried,4671,Yes,Rents,57,53,77,75,50,30,0,50
